vehicle,zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
hvfhv,257,dropoff,2024,3,34292,Brooklyn,Windsor Terrace,false,0.1432
hvfhv,257,dropoff,2024,4,31012,Brooklyn,Windsor Terrace,false,0.1432
hvfhv,257,dropoff,2024,5,32981,Brooklyn,Windsor Terrace,false,0.1432
hvfhv,257,dropoff,2024,6,34406,Brooklyn,Windsor Terrace,false,0.1432
hvfhv,257,pickup,2023,2,24923,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2023,3,28420,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2023,4,27602,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2023,5,28723,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2023,6,28899,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2024,2,27650,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2024,3,31089,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2024,4,28022,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2024,5,30240,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,257,pickup,2024,6,29957,Brooklyn,Windsor Terrace,false,0.1177
hvfhv,258,dropoff,2023,2,48787,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2023,3,57180,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2023,4,52465,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2023,5,55698,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2023,6,54479,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2024,2,55270,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2024,3,62573,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2024,4,57084,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2024,5,60575,Queens,Woodhaven,false,0.039
hvfhv,258,dropoff,2024,6,58359,Queens,Woodhaven,false,0.039
hvfhv,258,pickup,2023,2,53242,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2023,3,62846,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2023,4,58090,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2023,5,61149,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2023,6,60176,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2024,2,60398,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2024,3,68697,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2024,4,62671,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2024,5,65899,Queens,Woodhaven,false,0.0313
hvfhv,258,pickup,2024,6,63737,Queens,Woodhaven,false,0.0313
hvfhv,259,dropoff,2023,2,41817,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2023,3,49487,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2023,4,44883,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2023,5,46626,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2023,6,46166,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2024,2,48546,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2024,3,54057,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2024,4,50724,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2024,5,50810,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,dropoff,2024,6,49746,Bronx,Woodlawn/Wakefield,false,0.0425
hvfhv,259,pickup,2023,2,52597,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2023,3,63353,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2023,4,58483,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2023,5,60709,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2023,6,59782,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2024,2,61304,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2024,3,68543,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2024,4,63493,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2024,5,65191,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,259,pickup,2024,6,64182,Bronx,Woodlawn/Wakefield,false,0.0257
hvfhv,260,dropoff,2023,2,73472,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2023,3,82201,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2023,4,78972,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2023,5,83232,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2023,6,84267,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2024,2,81077,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2024,3,91436,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2024,4,84102,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2024,5,89445,Queens,Woodside,false,0.0793
hvfhv,260,dropoff,2024,6,89534,Queens,Woodside,false,0.0793
hvfhv,260,pickup,2023,2,73170,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2023,3,80405,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2023,4,77625,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2023,5,80992,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2023,6,82053,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2024,2,78735,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2024,3,89262,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2024,4,81648,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2024,5,87097,Queens,Woodside,false,0.0699
hvfhv,260,pickup,2024,6,86584,Queens,Woodside,false,0.0699
hvfhv,261,dropoff,2023,2,64798,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2023,3,75252,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2023,4,72841,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2023,5,74621,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2023,6,71189,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2024,2,68895,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2024,3,76923,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2024,4,71635,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2024,5,75055,Manhattan,World Trade Center,true,1.0
hvfhv,261,dropoff,2024,6,72635,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2023,2,66306,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2023,3,77713,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2023,4,73556,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2023,5,76215,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2023,6,74138,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2024,2,69061,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2024,3,77680,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2024,4,72882,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2024,5,77838,Manhattan,World Trade Center,true,1.0
hvfhv,261,pickup,2024,6,75779,Manhattan,World Trade Center,true,1.0
hvfhv,262,dropoff,2023,2,61906,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2023,3,66154,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2023,4,64726,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2023,5,64769,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2023,6,62648,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2024,2,61931,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2024,3,64042,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2024,4,62357,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2024,5,64063,Manhattan,Yorkville East,false,0.3894
hvfhv,262,dropoff,2024,6,59662,Manhattan,Yorkville East,false,0.3894
hvfhv,262,pickup,2023,2,73816,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2023,3,79998,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2023,4,78016,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2023,5,79089,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2023,6,76560,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2024,2,73707,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2024,3,75789,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2024,4,74027,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2024,5,76844,Manhattan,Yorkville East,false,0.3886
hvfhv,262,pickup,2024,6,71181,Manhattan,Yorkville East,false,0.3886
hvfhv,263,dropoff,2023,2,98104,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2023,3,104876,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2023,4,100466,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2023,5,97908,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2023,6,97709,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2024,2,100884,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2024,3,104661,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2024,4,97765,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2024,5,99513,Manhattan,Yorkville West,false,0.3919
hvfhv,263,dropoff,2024,6,95409,Manhattan,Yorkville West,false,0.3919
hvfhv,263,pickup,2023,2,104970,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2023,3,115123,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2023,4,110010,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2023,5,108369,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2023,6,107562,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2024,2,108643,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2024,3,114532,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2024,4,106998,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2024,5,110669,Manhattan,Yorkville West,false,0.3414
hvfhv,263,pickup,2024,6,106452,Manhattan,Yorkville West,false,0.3414
hvfhv,265,dropoff,2023,2,682369,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2023,3,800095,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2023,4,779389,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2023,5,841003,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2023,6,816328,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2024,2,753414,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2024,3,832942,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2024,4,805529,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2024,5,872688,N/A,Outside of NYC,false,0.3658
hvfhv,265,dropoff,2024,6,864305,N/A,Outside of NYC,false,0.3658
hvfhv,265,pickup,2023,2,887,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2023,3,1047,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2023,4,988,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2023,5,978,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2023,6,926,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2024,2,734,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2024,3,795,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2024,4,768,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2024,5,840,N/A,Outside of NYC,false,0.0338
hvfhv,265,pickup,2024,6,857,N/A,Outside of NYC,false,0.0338
yellow,1,dropoff,2023,2,7257,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2023,3,8749,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2023,4,9109,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2023,5,10399,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2023,6,9405,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2024,2,6291,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2024,3,7602,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2024,4,8305,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2024,5,9472,EWR,Newark Airport,false,0.7967
yellow,1,dropoff,2024,6,8317,EWR,Newark Airport,false,0.7967
yellow,1,pickup,2023,2,70,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2023,3,88,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2023,4,77,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2023,5,103,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2023,6,126,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2024,2,53,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2024,3,72,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2024,4,93,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2024,5,129,EWR,Newark Airport,false,0.0733
yellow,1,pickup,2024,6,96,EWR,Newark Airport,false,0.0733
yellow,2,dropoff,2023,2,2,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2023,3,7,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2023,4,4,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2023,5,1,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2023,6,4,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2024,2,5,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2024,3,6,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2024,4,6,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2024,5,8,Queens,Jamaica Bay,false,0.2222
yellow,2,dropoff,2024,6,5,Queens,Jamaica Bay,false,0.2222
yellow,2,pickup,2023,2,2,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2023,3,3,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2023,4,1,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2023,5,1,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2023,6,4,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2024,2,1,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2024,3,7,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2024,4,3,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2024,5,2,Queens,Jamaica Bay,false,0.5455
yellow,2,pickup,2024,6,3,Queens,Jamaica Bay,false,0.5455
yellow,3,dropoff,2023,2,200,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2023,3,248,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2023,4,235,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2023,5,267,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2023,6,237,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2024,2,193,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2024,3,236,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2024,4,229,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2024,5,272,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,dropoff,2024,6,241,Bronx,Allerton/Pelham Gardens,false,0.15
yellow,3,pickup,2023,2,42,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2023,3,58,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2023,4,48,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2023,5,58,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2023,6,67,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2024,2,83,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2024,3,100,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2024,4,107,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2024,5,106,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,3,pickup,2024,6,86,Bronx,Allerton/Pelham Gardens,false,0.1868
yellow,4,dropoff,2023,2,11043,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2023,3,12480,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2023,4,11858,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2023,5,12333,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2023,6,11797,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2024,2,10543,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2024,3,11888,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2024,4,10694,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2024,5,11313,Manhattan,Alphabet City,true,1.0
yellow,4,dropoff,2024,6,10551,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2023,2,2977,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2023,3,3133,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2023,4,3213,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2023,5,3209,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2023,6,3074,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2024,2,3070,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2024,3,3559,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2024,4,3206,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2024,5,3164,Manhattan,Alphabet City,true,1.0
yellow,4,pickup,2024,6,3146,Manhattan,Alphabet City,true,1.0
yellow,5,dropoff,2023,2,61,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2023,3,60,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2023,4,57,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2023,5,59,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2023,6,54,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2024,2,9,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2024,3,12,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2024,4,16,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2024,5,15,Staten Island,Arden Heights,false,0.3024
yellow,5,dropoff,2024,6,14,Staten Island,Arden Heights,false,0.3024
yellow,5,pickup,2023,2,50,Staten Island,Arden Heights,false,0.3917
yellow,5,pickup,2023,3,53,Staten Island,Arden Heights,false,0.3917
yellow,5,pickup,2023,4,41,Staten Island,Arden Heights,false,0.3917
yellow,5,pickup,2023,5,55,Staten Island,Arden Heights,false,0.3917
yellow,5,pickup,2023,6,41,Staten Island,Arden Heights,false,0.3917
yellow,6,dropoff,2023,2,68,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2023,3,100,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2023,4,95,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2023,5,102,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2023,6,83,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2024,2,55,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2024,3,73,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2024,4,92,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2024,5,85,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,dropoff,2024,6,88,Staten Island,Arrochar/Fort Wadsworth,false,0.1987
yellow,6,pickup,2023,2,32,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2023,3,45,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2023,4,59,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2023,5,49,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2023,6,38,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2024,2,15,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2024,3,21,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2024,4,25,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2024,5,46,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,6,pickup,2024,6,38,Staten Island,Arrochar/Fort Wadsworth,false,0.009
yellow,7,dropoff,2023,2,7837,Queens,Astoria,false,0.4764
yellow,7,dropoff,2023,3,9248,Queens,Astoria,false,0.4764
yellow,7,dropoff,2023,4,9078,Queens,Astoria,false,0.4764
yellow,7,dropoff,2023,5,9134,Queens,Astoria,false,0.4764
yellow,7,dropoff,2023,6,9306,Queens,Astoria,false,0.4764
yellow,7,dropoff,2024,2,6491,Queens,Astoria,false,0.4764
yellow,7,dropoff,2024,3,7213,Queens,Astoria,false,0.4764
yellow,7,dropoff,2024,4,7105,Queens,Astoria,false,0.4764
yellow,7,dropoff,2024,5,7279,Queens,Astoria,false,0.4764
yellow,7,dropoff,2024,6,6719,Queens,Astoria,false,0.4764
yellow,7,pickup,2023,2,1072,Queens,Astoria,false,0.1718
yellow,7,pickup,2023,3,1295,Queens,Astoria,false,0.1718
yellow,7,pickup,2023,4,1269,Queens,Astoria,false,0.1718
yellow,7,pickup,2023,5,1393,Queens,Astoria,false,0.1718
yellow,7,pickup,2023,6,1264,Queens,Astoria,false,0.1718
yellow,7,pickup,2024,2,937,Queens,Astoria,false,0.1718
yellow,7,pickup,2024,3,1225,Queens,Astoria,false,0.1718
yellow,7,pickup,2024,4,1158,Queens,Astoria,false,0.1718
yellow,7,pickup,2024,5,1249,Queens,Astoria,false,0.1718
yellow,7,pickup,2024,6,1171,Queens,Astoria,false,0.1718
yellow,8,dropoff,2023,2,29,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2023,3,46,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2023,4,73,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2023,5,60,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2023,6,74,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2024,2,27,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2024,3,34,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2024,4,41,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2024,5,32,Queens,Astoria Park,false,0.422
yellow,8,dropoff,2024,6,50,Queens,Astoria Park,false,0.422
yellow,8,pickup,2023,2,10,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2023,3,14,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2023,4,13,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2023,5,13,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2023,6,12,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2024,2,2,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2024,3,6,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2024,4,12,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2024,5,16,Queens,Astoria Park,false,0.1613
yellow,8,pickup,2024,6,17,Queens,Astoria Park,false,0.1613
yellow,9,dropoff,2023,2,255,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2023,3,291,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2023,4,303,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2023,5,372,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2023,6,460,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2024,2,224,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2024,3,271,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2024,4,273,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2024,5,320,Queens,Auburndale,false,0.1172
yellow,9,dropoff,2024,6,316,Queens,Auburndale,false,0.1172
yellow,9,pickup,2023,2,32,Queens,Auburndale,false,0.067
yellow,9,pickup,2023,3,47,Queens,Auburndale,false,0.067
yellow,9,pickup,2023,4,35,Queens,Auburndale,false,0.067
yellow,9,pickup,2023,5,55,Queens,Auburndale,false,0.067
yellow,9,pickup,2023,6,40,Queens,Auburndale,false,0.067
yellow,9,pickup,2024,2,48,Queens,Auburndale,false,0.067
yellow,9,pickup,2024,3,38,Queens,Auburndale,false,0.067
yellow,9,pickup,2024,4,48,Queens,Auburndale,false,0.067
yellow,9,pickup,2024,5,49,Queens,Auburndale,false,0.067
yellow,9,pickup,2024,6,39,Queens,Auburndale,false,0.067
yellow,10,dropoff,2023,2,2318,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2023,3,3178,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2023,4,2910,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2023,5,3147,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2023,6,3134,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2024,2,2036,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2024,3,2641,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2024,4,2549,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2024,5,2867,Queens,Baisley Park,false,0.0579
yellow,10,dropoff,2024,6,2819,Queens,Baisley Park,false,0.0579
yellow,10,pickup,2023,2,650,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2023,3,981,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2023,4,847,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2023,5,924,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2023,6,941,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2024,2,827,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2024,3,1049,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2024,4,1061,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2024,5,1052,Queens,Baisley Park,false,0.4932
yellow,10,pickup,2024,6,1025,Queens,Baisley Park,false,0.4932
yellow,11,dropoff,2023,2,167,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2023,3,217,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2023,4,201,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2023,5,219,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2023,6,227,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2024,2,166,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2024,3,205,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2024,4,193,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2024,5,221,Brooklyn,Bath Beach,false,0.2823
yellow,11,dropoff,2024,6,191,Brooklyn,Bath Beach,false,0.2823
